"","X1","Squirrel","date","ODBA","Feed","Forage","NestMove","notmoving","Sleep","Travel","Deploy"
"2619",5,"B10",2015-09-07,271047.07,10904,17963,4025,6212,46539,757,"Fall 2015 Deploy 2"
"2620",6,"B10",2015-09-08,263618.01,13155,16157,3201,10476,42539,872,"Fall 2015 Deploy 2"
"2621",7,"B10",2015-09-09,227701.53,11430,13066,3741,15036,42381,746,"Fall 2015 Deploy 2"
"2622",8,"B10",2015-09-10,212228.64,9854,11337,5498,13347,45870,494,"Fall 2015 Deploy 2"
"2623",9,"B10",2015-09-11,225676.36,13015,12315,4604,13059,42772,635,"Fall 2015 Deploy 2"
"2624",1,"B6",2015-09-04,400124.16,9377,26753,2085,11214,35575,1396,"Fall 2015 Deploy 2"
"2625",2,"B6",2015-09-05,434781.59,11058,27013,3615,9999,33259,1456,"Fall 2015 Deploy 2"
"2626",3,"B6",2015-09-06,365978.96,8154,22651,3563,4859,45912,1261,"Fall 2015 Deploy 2"
"2627",4,"B6",2015-09-07,384234.03,11718,23229,2787,6553,40247,1866,"Fall 2015 Deploy 2"
"2628",5,"B6",2015-09-08,455032.16,10359,25690,4607,6501,36405,2838,"Fall 2015 Deploy 2"
"2629",6,"B6",2015-09-09,420907.16,12531,24347,3018,8753,34634,3117,"Fall 2015 Deploy 2"
"2630",7,"B6",2015-09-10,432129.66,11507,26825,1926,10374,32458,3310,"Fall 2015 Deploy 2"
"2631",8,"B6",2015-09-11,420789.98,10448,24493,2337,9673,35554,3895,"Fall 2015 Deploy 2"
"2632",1,"D7",2015-09-03,299024.23,11348,17354,3126,17561,34750,2261,"Fall 2015 Deploy 2"
"2633",2,"D7",2015-09-04,389079.95,12655,23011,2547,9766,34965,3456,"Fall 2015 Deploy 2"
"2634",3,"D7",2015-09-05,373233.32,9583,20245,4841,6745,41409,3577,"Fall 2015 Deploy 2"
"2635",4,"D7",2015-09-06,358435.43,12196,20877,3270,10326,36813,2918,"Fall 2015 Deploy 2"
"2636",5,"D7",2015-09-07,334953.69,10455,18904,4772,6501,43073,2695,"Fall 2015 Deploy 2"
"2637",6,"D7",2015-09-08,396700.01,10509,24191,2834,10777,34483,3606,"Fall 2015 Deploy 2"
"2638",7,"D7",2015-09-09,394212.16,11905,23064,4323,7626,36039,3443,"Fall 2015 Deploy 2"
"2639",8,"D7",2015-09-10,371802.7,13994,20649,2803,7930,37594,3430,"Fall 2015 Deploy 2"
"2640",9,"D7",2015-09-11,425476.82,11544,24289,4166,6364,35816,4221,"Fall 2015 Deploy 2"
"2641",10,"D7",2015-09-12,443318.07,12193,26466,3735,5293,34577,4136,"Fall 2015 Deploy 2"
"2642",1,"E1",2015-09-03,351095.37,11647,20810,4149,4644,42409,2741,"Fall 2015 Deploy 2"
"2643",2,"E1",2015-09-04,403531.36,11340,24426,3927,6054,37215,3438,"Fall 2015 Deploy 2"
"2644",3,"E1",2015-09-05,412157.44,10756,23567,3006,10536,34559,3976,"Fall 2015 Deploy 2"
"2645",4,"E1",2015-09-06,447019.83,10098,27353,3440,3917,37262,4330,"Fall 2015 Deploy 2"
"2646",5,"E1",2015-09-07,452348.96,10117,29375,2581,3814,36430,4083,"Fall 2015 Deploy 2"
"2647",6,"E1",2015-09-08,413418.21,10811,24307,4116,3855,39667,3644,"Fall 2015 Deploy 2"
"2648",7,"E1",2015-09-09,354837.08,10408,21608,4124,3156,44249,2855,"Fall 2015 Deploy 2"
"2649",8,"E1",2015-09-10,408864.37,10409,23205,5115,3488,40518,3665,"Fall 2015 Deploy 2"
"2650",9,"E1",2015-09-11,441355.05,13484,26607,3119,4783,34504,3903,"Fall 2015 Deploy 2"
"2651",10,"E1",2015-09-12,336571.75,10714,20621,3415,2937,46184,2529,"Fall 2015 Deploy 2"
"2652",11,"E1",2015-09-13,450410.69,11991,26657,2930,3144,37452,4226,"Fall 2015 Deploy 2"
"2653",1,"E9",2015-09-04,184439.34,13016,9060,3660,15367,44616,681,"Fall 2015 Deploy 2"
"2654",2,"E9",2015-09-05,327013.09,16647,19317,3396,6758,38772,1510,"Fall 2015 Deploy 2"
"2655",3,"E9",2015-09-06,414652.26,14960,26686,3209,5715,33913,1917,"Fall 2015 Deploy 2"
"2656",4,"E9",2015-09-07,336356.28,11420,21007,4310,5961,42564,1138,"Fall 2015 Deploy 2"
"2657",5,"E9",2015-09-08,341517.31,15797,20819,4489,5197,38866,1232,"Fall 2015 Deploy 2"
"2658",6,"E9",2015-09-09,379394.45,16858,24283,3762,3178,36813,1506,"Fall 2015 Deploy 2"
"2659",7,"E9",2015-09-10,389468.14,17138,23539,4321,6813,32771,1818,"Fall 2015 Deploy 2"
"2660",8,"E9",2015-09-11,433246.04,17404,28771,2746,4221,31623,1635,"Fall 2015 Deploy 2"
"2661",1,"F1",2015-09-04,293613.33,25712,14498,1567,21036,22024,1563,"Fall 2015 Deploy 2"
"2662",1,"G1",2015-09-03,416468.64,12256,23690,4395,4733,37755,3571,"Fall 2015 Deploy 2"
"2663",2,"G1",2015-09-04,389374.48,8271,21812,4658,4544,43268,3847,"Fall 2015 Deploy 2"
"2664",3,"G1",2015-09-05,401667.05,8851,20726,5049,4038,43301,4435,"Fall 2015 Deploy 2"
"2665",4,"G1",2015-09-06,482842.14,9578,27042,3452,4493,36466,5369,"Fall 2015 Deploy 2"
"2666",5,"G1",2015-09-07,529919.94,9687,28065,3204,4825,33780,6839,"Fall 2015 Deploy 2"
"2667",6,"G1",2015-09-08,488654.93,7963,25865,3599,3107,39700,6166,"Fall 2015 Deploy 2"
"2668",7,"G1",2015-09-09,487783.78,8994,26324,4184,6888,34060,5950,"Fall 2015 Deploy 2"
"2669",8,"G1",2015-09-10,452447.6,10764,25363,3188,10332,32101,4652,"Fall 2015 Deploy 2"
"2670",9,"G1",2015-09-11,478545.7,10809,26414,3705,11641,28647,5184,"Fall 2015 Deploy 2"
"2671",1,"H2",2015-09-04,311270.96,15415,21268,2423,22314,24420,560,"Fall 2015 Deploy 2"
"2672",2,"H2",2015-09-05,342835.04,14624,23599,2036,27686,17662,793,"Fall 2015 Deploy 2"
"2673",3,"H2",2015-09-06,389779.48,12510,28382,947,26761,16541,1259,"Fall 2015 Deploy 2"
"2674",4,"H2",2015-09-07,427290.38,15095,29627,1336,23967,15012,1363,"Fall 2015 Deploy 2"
"2675",5,"H2",2015-09-08,334018.05,16732,22256,739,35486,10181,1006,"Fall 2015 Deploy 2"
"2676",6,"H2",2015-09-09,355229.52,14118,22597,1725,22978,23690,1292,"Fall 2015 Deploy 2"
"2677",7,"H2",2015-09-10,383042.06,15314,25749,2004,26014,15946,1373,"Fall 2015 Deploy 2"
"2678",8,"H2",2015-09-11,365311.81,16471,25061,1063,27782,14816,1207,"Fall 2015 Deploy 2"
"2679",1,"I4",2015-09-03,164051.98,5844,6836,6577,31006,35632,505,"Fall 2015 Deploy 2"
"2680",2,"I4",2015-09-04,287914.38,11972,17359,4248,3990,47600,1231,"Fall 2015 Deploy 2"
"2681",3,"I4",2015-09-05,404624.91,12559,23290,2781,7077,37561,3132,"Fall 2015 Deploy 2"
"2682",4,"I4",2015-09-06,382851.41,9958,22197,2927,3884,43999,3435,"Fall 2015 Deploy 2"
"2683",5,"I4",2015-09-07,400043.38,9587,22756,2977,4952,42139,3989,"Fall 2015 Deploy 2"
"2684",6,"I4",2015-09-08,391321.96,10162,22203,3836,3697,42899,3603,"Fall 2015 Deploy 2"
"2685",7,"I4",2015-09-09,384472.95,11331,22848,3831,4243,40934,3213,"Fall 2015 Deploy 2"
"2686",8,"I4",2015-09-10,412605.11,10497,24224,3790,4311,40074,3504,"Fall 2015 Deploy 2"
"2687",9,"I4",2015-09-11,425832.85,8849,24990,4505,5086,39232,3738,"Fall 2015 Deploy 2"
"2688",1,"J1",2015-09-03,268225,11041,15215,5899,4027,49703,515,"Fall 2015 Deploy 2"
"2689",2,"J1",2015-09-04,301696.76,10385,20005,4167,4186,47333,324,"Fall 2015 Deploy 2"
"2690",3,"J1",2015-09-05,379783.88,12048,24810,5240,1639,41784,879,"Fall 2015 Deploy 2"
"2691",4,"J1",2015-09-06,403981.33,13851,26066,4308,2523,38568,1084,"Fall 2015 Deploy 2"
"2692",5,"J1",2015-09-07,391441.1,11198,23750,6859,2194,41493,906,"Fall 2015 Deploy 2"
"2693",6,"J1",2015-09-08,465013.83,9157,30196,3867,3250,37247,2683,"Fall 2015 Deploy 2"
"2694",7,"J1",2015-09-09,398968.59,10596,25133,3942,3632,40748,2349,"Fall 2015 Deploy 2"
"2695",8,"J1",2015-09-10,351692.79,13423,21504,3936,7624,38054,1859,"Fall 2015 Deploy 2"
"2696",9,"J1",2015-09-11,409802.4,14864,24608,3663,2446,38227,2592,"Fall 2015 Deploy 2"
"2697",1,"K1",2015-09-03,188131.83,5799,8725,1706,32347,36854,969,"Fall 2015 Deploy 2"
"2698",2,"K1",2015-09-04,418441.02,7937,22376,1974,6547,44692,2874,"Fall 2015 Deploy 2"
"2699",3,"K1",2015-09-05,432301.73,8153,24867,2079,6736,41729,2836,"Fall 2015 Deploy 2"
"2700",4,"K1",2015-09-06,488234.58,8655,27336,4643,1961,40345,3460,"Fall 2015 Deploy 2"
"2701",5,"K1",2015-09-07,557989.3,7456,30639,3519,4798,35407,4581,"Fall 2015 Deploy 2"
"2702",6,"K1",2015-09-08,561102.38,10171,32807,2626,3985,33228,3583,"Fall 2015 Deploy 2"
"2703",7,"K1",2015-09-09,512938.44,10309,30427,2706,4988,34700,3270,"Fall 2015 Deploy 2"
"2704",8,"K1",2015-09-10,521201.32,10348,30061,3023,3710,35670,3588,"Fall 2015 Deploy 2"
"2705",9,"K1",2015-09-11,475361.87,9351,27945,3717,7485,35283,2619,"Fall 2015 Deploy 2"
"2706",10,"K1",2015-09-12,489385.43,10458,29017,2623,3727,37523,3052,"Fall 2015 Deploy 2"
"2707",1,"M7",2015-09-03,365279.93,14737,22257,3914,4317,38413,2762,"Fall 2015 Deploy 2"
"2708",2,"M7",2015-09-04,428402.77,12505,27907,4192,4151,34476,3169,"Fall 2015 Deploy 2"
"2709",3,"M7",2015-09-05,433995.48,13124,26081,4435,5458,33631,3671,"Fall 2015 Deploy 2"
"2710",4,"M7",2015-09-06,488133.51,12470,30823,4875,1522,32595,4115,"Fall 2015 Deploy 2"
"2711",5,"M7",2015-09-07,493641.73,12235,30304,4146,3280,32058,4377,"Fall 2015 Deploy 2"
"2712",6,"M7",2015-09-08,432720,10565,26564,3592,1984,39932,3763,"Fall 2015 Deploy 2"
"2713",7,"M7",2015-09-09,453254.95,13243,28900,3223,3488,33621,3925,"Fall 2015 Deploy 2"
"2714",8,"M7",2015-09-10,496975.96,13270,30232,3629,7480,27407,4382,"Fall 2015 Deploy 2"
"2715",9,"M7",2015-09-11,445995.12,12741,26777,2776,20272,19488,4346,"Fall 2015 Deploy 2"
"2716",1,"n012",2015-09-04,294655.08,13894,16239,4200,6110,43627,2330,"Fall 2015 Deploy 2"
"2717",2,"n012",2015-09-05,299558.57,12771,16910,4228,4185,45926,2380,"Fall 2015 Deploy 2"
"2718",3,"n012",2015-09-06,274567.73,13611,15298,5124,9937,40834,1596,"Fall 2015 Deploy 2"
"2719",4,"n012",2015-09-07,252062.97,11478,13670,3728,15672,40071,1781,"Fall 2015 Deploy 2"
"2720",5,"n012",2015-09-08,196322.58,12115,9551,3941,14075,45815,903,"Fall 2015 Deploy 2"
"2721",6,"n012",2015-09-09,183402,13533,8098,4540,13470,46024,735,"Fall 2015 Deploy 2"
"2722",7,"n012",2015-09-10,204921.76,17194,9012,4343,17736,37149,966,"Fall 2015 Deploy 2"
"2723",8,"n012",2015-09-11,212567.06,17223,9484,4225,9592,44688,1188,"Fall 2015 Deploy 2"
"2724",1,"N1",2015-09-07,338896.37,11478,21363,2934,18933,29902,1790,"Fall 2015 Deploy 2"
"2725",2,"N1",2015-09-08,253102.26,12360,15347,2465,25661,29752,815,"Fall 2015 Deploy 2"
"2726",3,"N1",2015-09-09,226842.32,13139,14192,1909,17911,38536,713,"Fall 2015 Deploy 2"
"2727",4,"N1",2015-09-10,310251.31,15162,18503,3971,15440,32042,1282,"Fall 2015 Deploy 2"
"2728",5,"N1",2015-09-11,354805.64,12436,21824,2880,13576,33554,2130,"Fall 2015 Deploy 2"
"2729",1,"n211",2015-09-03,317428.88,11899,20565,1664,19316,30685,2271,"Fall 2015 Deploy 2"
"2730",2,"n211",2015-09-04,335263.22,15749,21338,1202,14368,31167,2576,"Fall 2015 Deploy 2"
"2731",3,"n211",2015-09-05,378731.09,14376,23416,2941,14259,28680,2728,"Fall 2015 Deploy 2"
"2732",4,"n211",2015-09-06,389549.77,18590,24575,2299,11469,26971,2496,"Fall 2015 Deploy 2"
"2733",5,"n211",2015-09-07,338620.31,15712,21238,2115,15268,29761,2306,"Fall 2015 Deploy 2"
"2734",6,"n211",2015-09-08,360521.43,14646,22644,3025,12899,30711,2475,"Fall 2015 Deploy 2"
"2735",7,"n211",2015-09-09,368737.27,13798,22712,3116,12110,31962,2702,"Fall 2015 Deploy 2"
"2736",8,"n211",2015-09-10,350002.55,14164,19690,3513,15915,30555,2563,"Fall 2015 Deploy 2"
"2737",9,"n211",2015-09-11,368184.23,15994,23217,3147,12626,29213,2203,"Fall 2015 Deploy 2"
"2738",1,"B1",2015-09-14,317077.79,10462,19224,4869,2724,47574,1547,"Fall 2015 Deploy 3"
"2739",2,"B1",2015-09-15,304965.01,10812,19151,4170,2319,48441,1507,"Fall 2015 Deploy 3"
"2740",3,"B1",2015-09-16,343576.51,12143,21380,5113,3192,43157,1415,"Fall 2015 Deploy 3"
"2741",4,"B1",2015-09-17,308264.17,10153,19234,4702,3941,47048,1322,"Fall 2015 Deploy 3"
"2742",5,"B1",2015-09-18,329402.53,11126,20400,5686,5358,42225,1605,"Fall 2015 Deploy 3"
"2743",6,"B1",2015-09-19,353641.8,11347,22649,4891,2143,43931,1439,"Fall 2015 Deploy 3"
"2744",7,"B1",2015-09-20,297477.97,12876,17277,4900,4321,45801,1225,"Fall 2015 Deploy 3"
"2745",8,"B1",2015-09-21,259063.89,7170,14402,5304,3203,55026,1295,"Fall 2015 Deploy 3"
"2746",9,"B1",2015-09-22,241332.25,12652,13084,5685,4483,49665,831,"Fall 2015 Deploy 3"
"2747",10,"B1",2015-09-23,202417.55,11092,9084,6794,2805,56018,607,"Fall 2015 Deploy 3"
"2748",11,"B1",2015-09-24,225794.87,11506,10204,7500,3154,53271,765,"Fall 2015 Deploy 3"
"2749",1,"B2",2015-09-16,282552.51,13607,16797,3230,15319,35705,1742,"Fall 2015 Deploy 3"
"2750",2,"B2",2015-09-17,227890.07,13604,11758,3998,12040,43747,1253,"Fall 2015 Deploy 3"
"2751",3,"B2",2015-09-18,290718.84,13895,16419,4717,6456,43193,1720,"Fall 2015 Deploy 3"
"2752",4,"B2",2015-09-19,281313.93,15722,15110,3789,13127,36731,1921,"Fall 2015 Deploy 3"
"2753",5,"B2",2015-09-20,306569.81,16689,17227,3661,14101,32589,2133,"Fall 2015 Deploy 3"
"2754",6,"B2",2015-09-21,324266.64,16624,18517,4627,7786,36704,2142,"Fall 2015 Deploy 3"
"2755",7,"B2",2015-09-22,311405.73,17479,16778,4152,6068,39698,2225,"Fall 2015 Deploy 3"
"2756",8,"B2",2015-09-23,291974.38,16925,14457,6229,2573,44051,2165,"Fall 2015 Deploy 3"
"2757",9,"B2",2015-09-24,279352.25,17477,13736,6050,4932,42605,1600,"Fall 2015 Deploy 3"
"2758",10,"B2",2015-09-25,280875.16,17989,13898,4622,19783,28238,1870,"Fall 2015 Deploy 3"
"2759",11,"B2",2015-09-26,309077.01,20201,16944,2777,25292,19363,1823,"Fall 2015 Deploy 3"
"2760",12,"B2",2015-09-27,296917.08,17502,14913,3652,19125,28918,2290,"Fall 2015 Deploy 3"
"2761",13,"B2",2015-09-28,311583.78,19259,16648,3358,22682,22688,1765,"Fall 2015 Deploy 3"
"2762",14,"B2",2015-09-29,321821.7,22790,18047,1355,26598,15615,1995,"Fall 2015 Deploy 3"
"2763",1,"D2",2015-09-14,396366.04,9202,26163,4050,5417,40822,746,"Fall 2015 Deploy 3"
"2764",2,"D2",2015-09-15,427598.64,8974,27852,3933,5823,38810,1008,"Fall 2015 Deploy 3"
"2765",3,"D2",2015-09-16,361647.49,9715,22554,3439,6647,43068,977,"Fall 2015 Deploy 3"
"2766",4,"D2",2015-09-17,410073.77,9618,25702,4852,6268,39091,869,"Fall 2015 Deploy 3"
"2767",5,"D2",2015-09-18,314505.53,9126,19953,4982,6956,44739,644,"Fall 2015 Deploy 3"
"2768",6,"D2",2015-09-19,369978.18,10317,22299,5665,5135,41940,1044,"Fall 2015 Deploy 3"
"2769",7,"D2",2015-09-20,379168.19,12990,24662,3557,4272,40064,855,"Fall 2015 Deploy 3"
"2770",8,"D2",2015-09-21,358364.43,14682,21840,3974,6601,38406,897,"Fall 2015 Deploy 3"
"2771",9,"D2",2015-09-22,318554.27,14256,18455,4235,10850,37864,740,"Fall 2015 Deploy 3"
"2772",10,"D2",2015-09-23,258350.02,13371,12645,6004,5449,48336,595,"Fall 2015 Deploy 3"
"2773",11,"D2",2015-09-24,265870.83,13474,13969,5513,8231,44520,693,"Fall 2015 Deploy 3"
"2774",12,"D2",2015-09-25,311245.98,12309,17839,5857,8452,41307,636,"Fall 2015 Deploy 3"
"2775",13,"D2",2015-09-26,322552.26,11690,21110,3899,6640,42514,547,"Fall 2015 Deploy 3"
"2776",14,"D2",2015-09-27,319572.53,12967,20833,3031,13802,35191,576,"Fall 2015 Deploy 3"
"2777",15,"D2",2015-09-28,363402.13,13055,24368,3456,15578,29128,815,"Fall 2015 Deploy 3"
"2778",16,"D2",2015-09-29,293728.84,11334,17948,3845,12420,40287,566,"Fall 2015 Deploy 3"
"2779",1,"E3",2015-09-14,502456.15,9909,27079,2527,7879,33030,5976,"Fall 2015 Deploy 3"
"2780",2,"E3",2015-09-15,407088.12,17828,19494,3765,4324,36828,4161,"Fall 2015 Deploy 3"
"2781",3,"E3",2015-09-16,405315.28,19615,23566,2054,9421,28308,3436,"Fall 2015 Deploy 3"
"2782",4,"E3",2015-09-17,345676.81,14836,20785,3070,6938,38208,2563,"Fall 2015 Deploy 3"
"2783",5,"E3",2015-09-18,323828.27,12084,19366,4332,4951,43686,1981,"Fall 2015 Deploy 3"
"2784",6,"E3",2015-09-19,342860.42,17764,20038,4245,7119,35578,1656,"Fall 2015 Deploy 3"
"2785",7,"E3",2015-09-20,17752.79,550,293,NA,85422,120,15,"Fall 2015 Deploy 3"
"2786",1,"E4",2015-09-14,350000.97,9585,19486,4442,3757,46678,2452,"Fall 2015 Deploy 3"
"2787",2,"E4",2015-09-15,297436.07,12854,17859,3549,4370,45802,1966,"Fall 2015 Deploy 3"
"2788",3,"E4",2015-09-16,346294.14,13682,20320,3616,5007,41214,2561,"Fall 2015 Deploy 3"
"2789",4,"E4",2015-09-17,376806.7,13597,22377,3749,4994,38720,2963,"Fall 2015 Deploy 3"
"2790",5,"E4",2015-09-18,341076.04,13653,18557,2829,3867,45061,2433,"Fall 2015 Deploy 3"
"2791",6,"E4",2015-09-19,287271.45,17023,14810,3020,3547,46140,1860,"Fall 2015 Deploy 3"
"2792",7,"E4",2015-09-20,334633.59,17783,19110,3325,6229,37846,2107,"Fall 2015 Deploy 3"
"2793",8,"E4",2015-09-21,338367.78,14318,19734,4863,4084,41216,2185,"Fall 2015 Deploy 3"
"2794",9,"E4",2015-09-22,262777.41,13502,13061,5596,2605,50095,1541,"Fall 2015 Deploy 3"
"2795",10,"E4",2015-09-23,288379.21,13016,13653,6882,3542,47477,1830,"Fall 2015 Deploy 3"
"2796",1,"E5",2015-09-17,350590.53,13400,22325,2691,11116,35035,1833,"Fall 2015 Deploy 3"
"2797",2,"E5",2015-09-18,324779.44,16609,20467,2007,9412,36387,1518,"Fall 2015 Deploy 3"
"2798",3,"E5",2015-09-19,339515.05,13501,21666,2846,9760,36974,1653,"Fall 2015 Deploy 3"
"2799",4,"E5",2015-09-20,321617.54,16271,20231,2452,11114,35004,1328,"Fall 2015 Deploy 3"
"2800",5,"E5",2015-09-21,341826.03,12755,22558,3241,8696,37477,1673,"Fall 2015 Deploy 3"
"2801",6,"E5",2015-09-22,300611.6,13540,19169,2553,8965,40783,1390,"Fall 2015 Deploy 3"
"2802",7,"E5",2015-09-23,194944.78,12918,8806,4322,7224,52468,662,"Fall 2015 Deploy 3"
"2803",8,"E5",2015-09-24,313354.89,13136,19492,4134,7088,41164,1386,"Fall 2015 Deploy 3"
"2804",9,"E5",2015-09-25,277133.15,14569,17117,3583,10723,39245,1163,"Fall 2015 Deploy 3"
"2805",10,"E5",2015-09-26,308968.86,10578,21629,2759,7374,42880,1180,"Fall 2015 Deploy 3"
"2806",11,"E5",2015-09-27,297019.96,14679,19069,3257,12662,35480,1253,"Fall 2015 Deploy 3"
"2807",12,"E5",2015-09-28,334398.75,15343,23549,2208,11845,32260,1195,"Fall 2015 Deploy 3"
"2808",1,"F1d",2015-09-15,251946.3,9202,14294,4050,9528,47810,1516,"Fall 2015 Deploy 3"
"2809",2,"F1d",2015-09-16,322514.65,12650,18405,4364,12275,36362,2344,"Fall 2015 Deploy 3"
"2810",3,"F1d",2015-09-17,257972.33,14985,13102,3406,15402,37650,1855,"Fall 2015 Deploy 3"
"2811",4,"F1d",2015-09-18,325562.95,14316,18162,3207,9982,38145,2588,"Fall 2015 Deploy 3"
"2812",5,"F1d",2015-09-19,312333.73,12169,17184,4291,11857,38661,2238,"Fall 2015 Deploy 3"
"2813",6,"F1d",2015-09-20,310965.87,13948,16422,2986,13330,37108,2606,"Fall 2015 Deploy 3"
"2814",7,"F1d",2015-09-21,363450.73,15001,20666,2981,9366,35259,3127,"Fall 2015 Deploy 3"
"2815",8,"F1d",2015-09-22,333460.11,15547,16711,4528,10420,36094,3100,"Fall 2015 Deploy 3"
"2816",9,"F1d",2015-09-23,288845.13,13054,14198,3886,10759,42069,2434,"Fall 2015 Deploy 3"
"2817",1,"F3",2015-09-14,284614.61,9697,16915,3713,20004,34848,1223,"Fall 2015 Deploy 3"
"2818",2,"F3",2015-09-15,287003.82,12600,18197,2771,14295,37213,1324,"Fall 2015 Deploy 3"
"2819",3,"F3",2015-09-16,385923.88,10474,24638,3003,13480,31916,2889,"Fall 2015 Deploy 3"
"2820",4,"F3",2015-09-17,382769.91,13095,22986,2246,16392,28721,2960,"Fall 2015 Deploy 3"
"2821",5,"F3",2015-09-18,354945.39,11697,23219,2584,14346,32531,2023,"Fall 2015 Deploy 3"
"2822",6,"F3",2015-09-19,415370.65,9983,25416,3374,11099,33457,3071,"Fall 2015 Deploy 3"
"2823",7,"F3",2015-09-20,438433.87,11912,26357,4122,12219,28808,2982,"Fall 2015 Deploy 3"
"2824",1,"F8",2015-09-14,381836.97,9927,24175,2569,4220,42981,2528,"Fall 2015 Deploy 3"
"2825",2,"F8",2015-09-15,303589.43,10571,18723,3008,3708,48608,1782,"Fall 2015 Deploy 3"
"2826",3,"F8",2015-09-16,384346.23,12277,24193,3166,2312,42212,2240,"Fall 2015 Deploy 3"
"2827",4,"F8",2015-09-17,313859.09,10348,19849,2856,6953,44762,1632,"Fall 2015 Deploy 3"
"2828",5,"F8",2015-09-18,372084.6,12435,23246,2893,5007,40442,2377,"Fall 2015 Deploy 3"
"2829",6,"F8",2015-09-19,331458.73,11124,20088,3443,2968,46986,1791,"Fall 2015 Deploy 3"
"2830",7,"F8",2015-09-20,358740.88,11119,21189,4228,1371,46292,2201,"Fall 2015 Deploy 3"
"2831",8,"F8",2015-09-21,365762.79,12202,23023,3267,5449,40355,2104,"Fall 2015 Deploy 3"
"2832",9,"F8",2015-09-22,254626.88,11131,13830,4362,4074,51871,1132,"Fall 2015 Deploy 3"
"2833",10,"F8",2015-09-23,256048.65,11335,12282,6738,1232,53637,1176,"Fall 2015 Deploy 3"
"2834",1,"H1",2015-09-14,339908.13,8931,19780,3334,22201,30396,1758,"Fall 2015 Deploy 3"
"2835",2,"H1",2015-09-15,333102.09,14256,18662,4537,16013,31226,1706,"Fall 2015 Deploy 3"
"2836",3,"H1",2015-09-16,360028.01,18231,21116,2464,15846,26907,1836,"Fall 2015 Deploy 3"
"2837",4,"H1",2015-09-17,349459.29,15954,20752,2667,14485,30685,1857,"Fall 2015 Deploy 3"
"2838",5,"H1",2015-09-18,349121.82,12552,20645,2826,12645,35972,1760,"Fall 2015 Deploy 3"
"2839",6,"H1",2015-09-19,427332.09,15781,25156,3715,12197,27409,2142,"Fall 2015 Deploy 3"
"2840",7,"H1",2015-09-20,57028.04,2750,1857,110,78316,3299,68,"Fall 2015 Deploy 3"
"2841",1,"H4",2015-09-16,242668.91,8534,13733,5266,3618,54028,1221,"Fall 2015 Deploy 3"
"2842",2,"H4",2015-09-17,264054.3,8710,15123,6942,2822,51612,1191,"Fall 2015 Deploy 3"
"2843",3,"H4",2015-09-18,270958.91,11860,15803,5209,3030,49391,1107,"Fall 2015 Deploy 3"
"2844",4,"H4",2015-09-19,266067.77,11961,14114,6099,3403,49491,1332,"Fall 2015 Deploy 3"
"2845",5,"H4",2015-09-20,259794.37,12640,14173,6088,2425,50106,968,"Fall 2015 Deploy 3"
"2846",6,"H4",2015-09-21,264490.96,12833,14328,4520,3091,50196,1432,"Fall 2015 Deploy 3"
"2847",7,"H4",2015-09-22,254443.66,13666,13451,5610,3435,49033,1205,"Fall 2015 Deploy 3"
"2848",8,"H4",2015-09-23,216608.79,11790,9055,7884,3241,53543,887,"Fall 2015 Deploy 3"
"2849",9,"H4",2015-09-24,215458.85,13408,9091,7930,2603,52770,598,"Fall 2015 Deploy 3"
"2850",10,"H4",2015-09-25,234254.15,14405,10649,8338,3878,48400,730,"Fall 2015 Deploy 3"
"2851",11,"H4",2015-09-26,219903.68,14866,10604,5868,4229,50062,771,"Fall 2015 Deploy 3"
"2852",12,"H4",2015-09-27,249442.45,14703,13072,6772,3205,47736,912,"Fall 2015 Deploy 3"
"2853",13,"H4",2015-09-28,254678.66,13943,14191,6410,4822,46208,826,"Fall 2015 Deploy 3"
"2854",1,"J1",2015-09-15,194842.45,8484,10068,4537,1570,60624,1117,"Fall 2015 Deploy 3"
"2855",2,"J1",2015-09-16,293064.6,14291,17034,4077,2130,46875,1993,"Fall 2015 Deploy 3"
"2856",3,"J1",2015-09-17,316995.36,10611,18657,3844,3542,47135,2611,"Fall 2015 Deploy 3"
"2857",4,"J1",2015-09-18,328056.89,9625,18932,3999,3316,47572,2956,"Fall 2015 Deploy 3"
"2858",5,"J1",2015-09-19,192964.69,7634,9725,4678,1705,61532,1126,"Fall 2015 Deploy 3"
"2859",6,"J1",2015-09-20,279287.83,11090,15037,4326,1937,51743,2267,"Fall 2015 Deploy 3"
"2860",7,"J1",2015-09-21,304325.56,13326,16968,3833,5524,44548,2201,"Fall 2015 Deploy 3"
"2861",8,"J1",2015-09-22,285655.44,8143,14170,4811,2258,54260,2758,"Fall 2015 Deploy 3"
"2862",9,"J1",2015-09-23,305279.35,8947,13781,4801,2778,52618,3475,"Fall 2015 Deploy 3"
"2863",1,"M2",2015-09-15,235422.66,11595,13967,2682,26688,30485,983,"Fall 2015 Deploy 3"
"2864",2,"M2",2015-09-16,302664.3,11823,19974,1846,25165,26244,1348,"Fall 2015 Deploy 3"
"2865",3,"M2",2015-09-17,366434.79,11835,24137,2112,22092,24103,2121,"Fall 2015 Deploy 3"
"2866",4,"M2",2015-09-18,349509,12065,22946,2000,23512,23882,1995,"Fall 2015 Deploy 3"
"2867",5,"M2",2015-09-19,425155.22,12200,27359,1435,19121,23554,2731,"Fall 2015 Deploy 3"
"2868",6,"M2",2015-09-20,372441.99,13951,23601,1469,22491,22912,1976,"Fall 2015 Deploy 3"
